lyrics,label
"In between the coats in the closet
She held on to that heart shaped locket
Staring at a family flawless
But it ain't a pretty picture tonight
Mom and daddy just wouldn't stop it
Fighting at the drop of a faucet
Cuts through the walls catastrophic
She's caught in the crossfire (Crossfire)
Puts her hands over her ears
Starts talking through her tears
She's sayin', and she's prayin'
I wish words were like little toy guns
No sting, no hurt, no one
Just a bang bang rollin' off your tongue
(I wish words were like little toy guns)
Yeah, no smoke, no bullets
No kick from the trigger when you pull it
No pain, no damage done
(I wish words were like little toy guns)
And just a bang bang rollin' off your tongue
(I wish words were like little toy guns)

Wish there was a white flag waving
Or that they were both just faking
And it was just a game they were playing like shoot 'em up cowboys
Leave the plastic pistols in the front yard
Throw away the score card and just turn off all the noise

I wish words were like little toy guns
No sting, no hurt, no one
Just a bang bang rollin' off your tongue
(I wish words were like little toy guns)
Yeah, no smoke, no bullets
No kick from the trigger when you pull it
No pain, no damage done
(I wish words were like little toy guns)
And just a bang bang rollin' off your tongue
(I wish words were like little toy guns)
See Carrie Underwood LiveGet tickets as low as $75You might also like
Toy guns
Ohh, I wish they didn't cut like a knife (Like a knife)
I wish they didn't break you inside (Break you inside)
I wish they didn't bang bang make you wanna run, yeah

Like little toy guns
No sting, no hurt, no one
Just a bang bang rollin' off your tongue
(I wish words were like little toy guns)
Yeah, no smoke, no bullets
No shot from the trigger when you pull it
No pain, no damage done
(I wish words were like little toy guns)
And just a bang bang rollin' off your tongue
(I wish words were like little toy guns)

Toy guns
Oh, like little toy guns20Embed",0
"We got a pontoon boat with a Yamaha
People dressed like they're in Panama
Small town, spring break
Every weekend 'round this place
And there's a bunch of boys tryna catch the eyes
Of all the pretty girls that are walking by
And those redneck margaritas are two for one at that old marina, yeah
Tan lines and gas station cheap sunglasses
They're coming here from all around
To get a little southbound, unwound, Tennessee Honey kinda buzz
Them south sounds up loud, summer drippin' off of us
From the river bank to the Party Cove
Long as it floats, we'll rock the boat
And it's all lookin' up when we get down, yeah
And get a little southbound, southbound
Get a little southbound, southbound

Bo got a ticket in a no-wake zone
But Katie's the one that should take it slow
'Cause she's dancin' on the dock and it's only 2 o'clock
Yeah, the fish ain't bitin' 'cause the party's on
The old men are thinkin' 'bout goin' home
But those redneck margaritas are two for one at that old marina, yeah

We're gonna get a little southbound, unwound, Tennessee Honey kinda buzz
Them south sounds up loud, summer drippin' off of us
From the river bank to the Party Cove
Long as it floats, we'll rock the boat
And it's all lookin' up when we get down, yeah
And get a little southbound, southbound
Get a little southbound, southbound
Oh, yeah
Woo!
See Carrie Underwood LiveGet tickets as low as $75You might also like
Yeah, we got the rope swing swingin' like a chandelier
Little bit of heaven on the water ride here
Don't need much, just a couple of beers and you and me
Gotta love this time of year
Getting southbound, southbound

So let's get a little southbound, unwound, Tennessee Honey kinda buzz
Them south sounds up loud, summer drippin' off of us
From the river bank to the Party Cove
Long as it floats, we'll rock the boat
And it's all lookin' up when we get down
And get a little southbound, southbound
Get a little southbound, southbound
Let's get a little southbound, southbound
Get a little southbound, southbound
Oh, yeah4Embed",0
"Last night, I got served a little bit too much of that poison, baby
Last night, I did things I'm not proud of
And I got a little crazy
Last night, I met a guy on the dance floor
And I let him call me ""Baby""

And I don't even know his last name
Oh, my mama would be so ashamed
It started off, ""Hey, cutie, where you from?""
And then it turned into, ""Oh, no, what have I done?""
And I don't even know his last name
Woo!
We left the club, right around three o'clock in the morning
His Pinto, sittin' there, in the parking lot
When it should've been a warning
I had no clue what I was getting into
So, I'll blame it on the Cuervo
Oh, where did my manners go?

And I don't even know his last name
Oh, my mama would be so ashamed
It started off, ""Hey, cutie, where you from?""
And then it turned into, ""Oh, no, what have I done?""
And I don't even know his last name
Here we go!

Mmm, today, I woke up thinking about Elvis somewhere in Vegas
I'm not sure how I got here
Or how this ring on my left hand just appeared outta nowhere
I gotta go
I take the chips and the Pinto and hit the road
They say what happens here, stays here, all of this will disappear
There's just one little problem

I don't even know my last name
Oh, my mama would be so ashamed
It started off, ""Hey, cutie, where you from?""
And then it turned into, ""Oh, no! What have I done?""
And I don't even know my last name
See Carrie Underwood LiveGet tickets as low as $75You might also like
What have I done?
What have I done?
What have I done?
Oh, what have I done?
I don't even know my last name
Well, it turned into, ""Oh no, what have I done?""
And I don't even know my last name
Hey, yeah, yeah, woo!
Mmm, yeah-eh, yeah-eh, yeah-eh, yeah-eh, yeah-eh, yeah-eh, oh

It started off, ""Hey cutie, where you from?""
And then it turned into, ""Oh no, what have I done?""
And I don't even know my last name
Oh, yeah3Embed",0
"You think I'm crying over you
You think I'm dying too
You think I'm thinking way too much
And sadly out of touch
With all the world and all my friends, well, think what you want and think again, think again

'Cause what you don't know is I'm throwin' a party
And everybody tonight is feelin' alright, with some Jack in their Coke
The records are spinnin' and the speakers are smokin'
There ain't no last call, I'm havin' a ball with Hank Haggard and Jones
No, I ain't alone
I feel right at home with my ghosts on the stereo
There ain't no lights on, the curtains drawn
Just one car in the drive
And the neighbors might think it's a haunted house, yeah
But I've never felt so alive

'Cause what they don't know is I'm throwin' a party
And everybody tonight is feelin' alright, with some Jack in their Coke
The records are spinnin' and the speakers are smokin'
There ain't no last call, I'm havin' a ball with Hank Haggard and Jones
No, I ain't alone
I feel right at home with my ghosts on the stereo
With my ghosts on the stereo

One song at a time, I get their advice
And the pain melts away like whiskey on ice

Baby, you don't know that I'm throwin' a party
And everybody tonight is feelin' alright, with some Jack in their Coke
Yeah, the records are spinnin' and the speakers are smokin'
There ain't no last call, I'm havin' a ball with Hank Haggard and Jones
No, I ain't alone
I feel right at home with my ghosts on the stereo
Oh, yeah, with my ghosts on the stereo
Yeah
Oh, yeah, I've got my ghosts on the stereoSee Carrie Underwood LiveGet tickets as low as $75You might also like3Embed",0
"(Yeah, yeah)
(Yeah, yeah)

Never was the kind to think about dressin' in white
Wasn't waitin' on a prince to come riding into my life
Thought I was happy on my own
'Til you came and proved me wrong

I finally found what I never knew I always wanted
I couldn't see; I was blind 'til my eyes were opened
I didn't know there was a hole
Something missing in my soul
'Til you filled it up with your love, yeah
(Yeah, yeah)
Never pictured myself singing lullabies
Sittin' in a rocking chair in the middle of the night
In the quiet, in the dark
You're stealing every bit of my heart with your daddy's eyes
What a sweet surprise

And now I'm holdin' what I never knew I always wanted
I couldn't see; I was blind 'til my eyes were opened
I didn't know there was a hole
Something missing in my soul
'Til you filled it up, oh, with your love

Life has a way of showing you just what you need
And who you were made to be, yeah

I finally found what I never knew I always wanted
I couldn't see; I was blind 'til my eyes were opened
I didn't know there was a hole
Something missing in my soul
'Til you filled it up with your love
Yeah, you filled it up with your love, yeah
(Yeah, yeah)
(Yeah, yeah)
See Carrie Underwood LiveGet tickets as low as $75You might also like
I never was the kind to think about dressin' in white
I never pictured myself singing lullabies1Embed",0
"Little princess, summer flowers in her hair
Playing ""Ring Around the Rosie"" in a picture there
Tiptoeing 'round the house in her mama's shoes
Coloring her lips red in her bedroom

Prom queen wants to be like the magazines
Thinks she found her king, barely seventeen
Too much that the world's wanting you to do
When you're still just a child in your mama's shoes
Little girl, little girl, don't grow up too fast
'Fore you know it, you'll be wishing you could just go back
Don't you know there'll be plenty of time for that?
Somewhere down the road
Yeah, it's all gonna fly in the blink of an eye
You can't slow down this thing called life
So take your time and let it last
Little girl, don't grow up too fast
Yeah, yeah

Sometimes I feel like I'm hanging on by a thread
Climbing ladders trying to get to the next step
Working hard, always wanting something more
Missing how things were simple like it was before

'Cause it's hard to know just what to do
When I still feel like a child in my mama's shoes

Little girl, little girl, don't grow up too fast
'Fore you know it, you'll be wishing you could just go back
Don't you know there'll be plenty of time for that
Somewhere down the road?
Yeah, it's all gonna fly in the blink of an eye
You can't slow down this thing called life
So take your time and let it last
Little girl, don't grow up too fast
Ooh, yeah
See Carrie Underwood LiveGet tickets as low as $75You might also like
Sometimes I wish I could just go back and say
""Take your time and let it last, little girl""

Yeah, it's all gonna fly in the blink of an eye
You can't slow down this thing called life
So take your time and let it last
Little girl, don't grow up too fast
Little girl, don't grow up too fast
Yeah, yeah1Embed",0
"Like a cigarette without a light
Like a whippoorwill without the night
A broken buzz that's lost its high
Oh, baby, that's what I feel like

I'm so low
I'm so low

Like a diamond ring without a stone
Like a guitar without a song
Everything that was right is wrong
Ever since, baby, you've been gone
I'm so low
I'm so low
Yeah, I'm low and blue
I'm so lonesome for you

Oh, yeah
Oh, whoa, oh
Yeah, yeah

Oh, I've hit rock bottom, I'm in it deep, I can't get no air, I can't get no sleep
Without you by my side
I tried to see the light, baby, but I can't, 'cause way down here in the world where I am
The sun don't shine

'Cause I'm low, low, low, low
I'm so low
I'm so tangled up and blue
I'm so lonesome for you
And I don't know what to do
'Cause I'm so lonesome for you
Yeah, I'm lonesome for youSee Carrie Underwood LiveGet tickets as low as $75You might also like4Embed",0
"Eighteen years have come and gone
For mama they flew by
But for me they drug on and on
We were loading up that Chevy
Both trying not to cry
Mama kept on talking
Putting off good-bye
And she took my hand and said
""Baby, don't forget""
Before you hit the highway
You better stop for gas
There's a 50 in the ashtray
In case you run short on cash
Here's a map, and here's a Bible
If you ever lose your way

Just one more thing before you leave:
Don't forget to remember me

This downtown apartment sure makes me miss home
And those bills there on the counter
Keep telling me I'm on my own
And just like every Sunday, I called mama up last night
And even when it's not, I tell her everything's alright
Before we hung up, I said
""Hey mama, don't forget

To tell my baby sister, I'll see her in the fall
And tell Meemaw that I miss her
Yeah, I should give her a call
And make sure you tell Daddy
That I'm still his little girl
See Carrie Underwood LiveGet tickets as low as $75You might also like
Yeah, I still feel like I'm where I'm supposed to be
But don't forget to remember me""

Tonight I find myself kneeling by the bed to pray
I haven't done this in a while
So I don't know what to say
But Lord, I feel so small sometimes
In this big old place

Yeah, I know there's more important things
But don't forget to remember me
Don't forget to remember me""1Embed",0
"Little boy, six years old
A little too used to bein' alone
Another new mom and dad
Another school, another house that'll never be home

When people ask him how he likes this place
He looks up and says with a smile upon his face

""This is my temporary home, it's not where I belong
Windows and rooms that I'm passin' through
This is just a stop on the way to where I'm goin'
I'm not afraid because I know
This is my temporary home""
Mmm
Young mom, on her own
She needs a little help, got nowhere to go
She's lookin' for a job, lookin' for a way out
'Cause a halfway house will never be a home

At night, she whispers to her baby girl
""Someday, we'll find our place here in this world""

This is our temporary home, it's not where we belong
Windows and rooms that we're passin' through
This is just a stop on the way to where we're goin'
I'm not afraid because I know
This is our temporary home

Old man, hospital bed
The room is filled with people he loves
And he whispers, ""Don't cry for me, I'll see you all someday""
He looks up and says, ""I can see God's face""

This is my temporary home, it's not where I belong
Windows and rooms that I'm passin' through
This was just a stop on the way to where I'm goin'
I'm not afraid because I know
This was my temporary home, mmm
See Carrie Underwood LiveGet tickets as low as $75You might also like
This is our temporary home7Embed",0
"Standin' at the back door
She tried to make it fast
One tear hit the hardwood
It fell like broken glass
She said sometimes love slips away
And you just cant get it back
Lets face it
For one split second
She almost turned around
But that would be like pouring raindrops
Back into a cloud
So she took another step
And said, ""I see the way out and I'm gonna take it""
I don't wanna spend my life jaded
Waitin' to wake up one day and find
That I let all these years go by
Wasted

Another glass of whiskey, but it still don't kill the pain
So he stumbles to the sink and pours it down the drain
He said, ""It's time to be a man and stop living for yesterday
Gotta face it""

'Cause I don't wanna spend my life jaded
Waitin' to wake up one day and find
That I let all these years go by
Wasted
Oh, I don't wanna keep on wishin', missin'
The still of the morning, the color of the night
I ain't spendin' no more time
Wasted

She kept driving along
Till the moon and the sun were floatin' side-by-side
He looked in the mirror and his eyes were clear
For the first time in a while
Hey, yeah
See Carrie Underwood LiveGet tickets as low as $75You might also like
Oh, I don't wanna spend my life jaded
Waitin' to wake up one day and find
That I let all these years go by
Wasted
Oh, I don't wanna keep on wishin', missin'
The still of the morning, the color of the night
I ain't spendin' no more time
Wasted
Oh, I don't wanna spend my life jaded
Waitin' to wake up one day and find
That I let all these years go by
Wasted
Yeah, yeah
Oh, I don't wanna keep on wishin', missin'
The still of the morning, the color of the night
I ain't spendin' no more time
Wasted1Embed",0
"Mama, you taught me to do the right things
So, now you have to let your baby fly
You've given me everything that I will need
To make it through this crazy thing called life

And I know you watched me grow up
And only want what's best for me
And I think I found the answer to your prayers
And he is good, so good
He treats your little girl like a real man should
He is good, so good
He makes promises he keeps
No, he's never gonna leave
So, don't you worry about me
Don't you worry about me

Mama, there's no way you'll ever lose me
Giving me away is not goodbye
As you watch me walk down to my future
I hope tears of joy are in your eyes

'Cause he is good, so good
And he treats your little girl like a real man should
He is good, so good
He makes promises he keeps
No, he's never gonna leave
So, don't you worry about me
(Na-na-na-na, na-na-na-na, na-na-na-na)
Don't you worry about me
(Na-na-na-na, na-na-na-na, na-na-na-na)
See Carrie Underwood LiveGet tickets as low as $75You might also like
And when I watch my baby grow up
I only want what's best for her
And I hope she'll find the answer to our prayers
And that she'll say

He is good, so good
And he treats your little girl like a real man should
He is good, so good
He makes promises he keeps
No, he's never gonna leave
So, don't you worry about me
(Na-na-na-na, na-na-na-na, na-na-na-na)
Don't you worry about me
(Na-na-na-na, na-na-na-na, na-na-na-na)

Mama, don't you worry about me
(Na-na-na-na, na-na-na-na, na-na-na-na)
Don't you worry about me5Embed",0
"Front row center in that little white church
I was singing at a baby laying in a manger
Eight years old wearing angel wings
Yeah, and to this day, that's what you see

I've been daddy's little girl since my first cry
And it was hard turning eighteen, saying goodbye
You told me I was gonna take the world by storm
And mama said you cried all the way home
You think I'm strong, you think I'm fearless
Even when I'm, I'm in my weakest
You always see the best in me when I can't
I wanna be the girl you think I am

I got my flaws and I've got regrets
And I know there's more on the road ahead
When I wonder if I'll ever measure up
Oh, I thank God for a father's love

'Cause you think I'm brave, and you think I'm beautiful
You think that I can do the impossible
You always see the best in me when I can't
I wanna be the girl you think I am

Oh, whoa
Oh, whoa
The girl you think I am
Yeah, ooh
Ooh, yeah

All I want, more than anything
Is to make you proud of me
See Carrie Underwood LiveGet tickets as low as $75You might also like
'Cause you think I'm strong, and you think I'm fearless
Even when I'm, I'm at my weakest
You believe in me
Yeah, you're my biggest fan
So I wanna be the girl you think I am
I wanna be the girl you think I amEmbed",0
"Well, life's been kind of trippy down here in Mississippi
Since Cassie O'Grady disappeared
And me and Bobby Shaver been in all the newspapers
Every day for nigh on a year
They say we got tangled in a love triangle
A fatal game of truth or dare

But the truth remains a mystery and now it's ancient history
It's a Choctaw County affair
It's just a Choctaw County affair (Choctaw County affair)
Well, people talkin' 'bout it everywhere (Choctaw County affair)
Well, Cassie O'Grady was no Southern lady
Despite all the media hype
They all loved to make her out like a sweet little devout
All-American cheerleader type
But her mind was cattywampus
She was greedy, she was pompous
Strutting 'round with her nose in the air

She was a cold gold-digger tickling a hair trigger
It's a Choctaw County affair
It's just a Choctaw County affair (Choctaw County affair)
And now they say she's lying dead somewhere (Choctaw County affair)

Well, I do not deny, I wished Cassie would die
When she threatened us with blackmail
She said she had some information that would wreck my reputation
And land Bobby back in jail
Now it's best to remember Bobby Shaver's got a temper
Like a buck-shot grizzly bear

But there's no body, there's no witness
So y'all go mind your business
It's a Choctaw County affair
It's just a Choctaw County affair (Choctaw County affair)
Oh, you mess with Bobby and you better beware (Choctaw County affair)
Yeah yeah-yeah
Hey, yeah, yeah, yeah
See Carrie Underwood LiveGet tickets as low as $75You might also like
Well, the press went wild on the day of the trial
When they put us on the witness stand
They thought we'd turn on each other, but soon they all discovered
We would live or die, hand in hand
And that fancy D.A. from down Jackson way
Said he'd see us in the electric chair, ha

But the foreman of the jury told me ""Honey, don't you worry, it's a Choctaw county affair"", yeah
(Choctaw County affair)
Yeah, it's just a Choctaw County affair (Choctaw County affair), yeah
How would you know 'cause you weren't there (Choctaw County affair)
It's just a Choctaw County affair (Choctaw County affair)
Mmm, yeah, yeah (Choctaw County affair)5Embed",0
"If anyone asks, you never saw me
And I know you know better than to call me
Let's just hide out under the covers
One more secret between two old lovers
What can it hurt?

I ain't hung up on you
I ain't in love with you
This is just time that I'm wasting
One or two little sips
I'm alright, I can quit
You're just someone that I've tasted
I don't have to have you
I don't need to need you
Just a high that I'm chasing
Don't think I'm coming back
It's just a relapse

I know I said, I said it was over
But it's hard when I miss you to stay sober
So if I show up here at your door again
Oh, it's just me falling off of the wagon
What can it hurt?

I ain't hung up on you
I ain't in love with you
This is just time that I'm wasting
One or two little sips
I'm alright, I can quit
You're just someone that I've tasted

I don't have to have you
I don't need to need you
Just a high that I'm chasing
Don't think I'm coming back
It's just a relapse
See Carrie Underwood LiveGet tickets as low as $75You might also like
I can quit when I'm ready (I can quit)
I ain't hurting nobody but me

I ain't hung up on you
I ain't in love with you
This is just time that I'm wasting
One or two little sips
I'm alright, I can quit
You're just someone that I've tasted

I don't have to have you
I don't need to need you
Just a high that I'm chasing
Don't think I'm coming back
It's just a relapse
Oh, no
Don't think I'm coming back
It's just a relapse3Embed",0
"You're gonna see a shadow
Midnight playing tricks with your head
A silhouette float down the hallway
Andyou'llreach for thelight by your bed

You'll hear anoise, swear you know the voice
And you'll chase it down the stairs
You'll look around, not a single sound
'Cause there's no one even there
I'm gonna be your ghost story
That keeping you up all night memory
I'll be haunting you, you'll be wanting me
I'm gonna be your ghost story
Your ghost story
Your ghost story

You'll be sitting at home drinking 'bout me
When I'm out with my friends at the bar
But there ain't enough whiskey for you not to miss me
I'll be waitin' at the bottom of the bottle in the dark

I'm gonna be your ghost story
That keeping you up all night memory
I'll be haunting you, you'll be wanting me
I'm gonna be your ghost story
Your ghost story, yeah (Ooh, ooh)
Your ghost story (Ooh, ooh)

Oh, you'll wish you never said goodbye
Wish you'd never let me go
Let the love between us die
You can carve it into stone
See Carrie Underwood LiveGet tickets as low as $75You might also like
I'm gonna be your ghost story
That keeping you up all night memory
I'll be haunting you, you'll be wanting me
I'm gonna be your ghost story
Your ghost story, yeah, yeah
Your ghost story, yeah, yeah

I'll be haunting you, you'll be wanting me
I'm gonna be your ghost story
Your ghost storyEmbed",0
"Ever ever after

Storybook endings, fairytales coming true
Deep down inside we wanna believe they still do (Still do)
In our secretest heart, it's our favorite part of the story
Let's just admit we all wanna make it too

Ever ever after
If we just don't get it our own way
Ever ever after
It may only be a wish away
Start a new fashion, wear your heart on your sleeve (Ever after)
Sometimes you reach what's real just by making believe
(By making believe)
Unafraid, unashamed
There is a joy to be claimed in this world
You even might wind up being glad to be you

Ever ever after
Though the world will tell you it's not smart
Ever ever after
The world can be yours if you let your heart
Believe in ever after

No wonder your heart feels it's flying
Your head feels it's spinning
Each happy ending's a brand new beginning
Let yourself be enchanted, you just might break through

To ever ever after
Forever could even start today
Ever ever after
Maybe it's just one wish away
Your ever ever after
Ever ever after
(I've been dreaming of a true love's kiss)
See Carrie Underwood LiveGet tickets as low as $75You might also like
Oh, whoa, whoa
Forever ever after3Embed",0
"I should've known by the way you passed me by
There was something in your eyes, and it wasn't right
I should've walked, but I never had the chance
Everything got out of hand, and I let it slide

Now I only have myself to blame
For falling for your stupid games
I wish my life could be the way
It was before I saw your face
You stole my happy, you made me cry
Took the lonely and took me for a ride
And I wanna uh-uh-uh-uh-uh-undo it
You had my heart, now, I want it back
I'm starting to see everything you lack
Boy, you blew it, you put me through it
I wanna uh-uh-uh-uh-uh-undo it

Na, na, na, na, na
Na, na, na, na, na
Na, na, na, na, na, na

Now your photos don't have a picture frame
And I never say your name, and I never will
And all your things, well, I threw 'em in the trash
And I'm not even sad

Now you only have yourself to blame
For playing all those stupid games
You're always gonna be the same
Oh no, you'll never change
See Carrie Underwood LiveGet tickets as low as $75You might also like
You stole my happy, you made me cry
Took the lonely and took me for a ride
And I wanna uh-uh-uh-uh-uh-undo it
You had my heart, now, I want it back
I'm starting to see everything you lack
Boy, you blew it, you put me through it
I wanna uh-uh-uh-uh-uh-undo it

Na, na, na, na, na
Na, na, na, na, na
Na, na, na, na, na na

You want my future, you can't have it
I'm still trying to erase you from my past
I need you gone so fast

You stole my happy, you made me cry
Took the lonely and took me for a ride
And I wanna uh-uh-uh-uh-uh-undo it
You had my heart, now, I want it back
I'm starting to see everything you lack
Boy, you blew it, you put me through it
I wanna uh-uh-uh-uh-uh-undo it
You stole my happy, you made me cry (Na, na, na, na, na)
Took the lonely and took me for a ride (Na, na, na, na, na)
Boy, you blew it, you put me through it (Na, na, na, na, na na)
I wanna uh-uh-uh-uh-uh-undo it5Embed",0
"O Lord my God, When I in awesome wonder
Consider all the worlds Thy Hands have made;
I see the stars, I hear the rolling thunder
Thy power throughout the universe displayed

Then sings my soul, My Savior God, to Thee
How great Thou art, How great Thou art
Then sings my soul, My Savior God, to Thee
How great Thou art, How great Thou art!
And when I think, that God, His Son not sparing;
Sent Him to die, I scarce can take it in;
That on a Cross, my burdens gladly bearing
He bled and died to take away my sin

Then sings my soul, My Saviour God, to Thee
How great Thou art, How great Thou art
Then sings my soul, My Saviour God, to Thee
How great Thou art, How great Thou art!


And when Christ shall come, with shout of acclamation
And tak me home, what joy shall fill my heart
Thn I shall bow, in humble adoration
And then proclaim: ""My God, how great Thou art!""

Then sings my soul, My Saviour God, to Thee
How great Thou art, How great Thou art
Then sings my soul, My Saviour God, to Thee
How great Thou art, How great Thou art!
How great Thou art, How great Thou art!See Carrie Underwood LiveGet tickets as low as $75You might also likeEmbed",0
"Looks like an angel, so picturesque
Looks like she walked right out of the wild, wild west
She's a devil in a satin dress
You don't even know her hair trigger's aimin' right at your chest
By the time you figure out that she gave you the runaround
You won't know where she's at
She's a tumbleweed blowin' in the wind come sundown
Call a girl like that

Renegade runaway
She's a sure shot, knock the ash off a smokin' cigarette
Yeah, that pretty face
Love you, leave you, play you like a heartbreak bandit
She's an outlaw, a quick draw
She'll take it all, so don't you fall
For that renegade
Runaway, runaway, runaway, runaway
You better run away, run away, run away, run away
You'll see her name, alive or dead
Yeah, they'll take her either way cause she's wanted
If I were you, I'd place my bet
That she's ridin' off out into the sunset
With her long hair flyin' 'cross the desert dirt
Let me tell you, boy, you're never gonna catch her

Renegade runaway
She's a sure shot, knock the ash off a smokin' cigarette
Yeah, that pretty face
Love you, leave you, play you like a heartbreak bandit
She's an outlaw, a quick draw
She'll take it all, so don't you fall
For that renegade
Runaway, runaway, runaway, runaway
Oh baby, run away

Young gunslinger makin' you a mess
Tough as nails under that corset
Call her renegade
Runaway, runaway, runaway

Yeah, that pretty face
Love you, leave you, play you like a heartbreak bandit
She's an outlaw, a quick draw
She'll take it all, so don't you fall
For that renegade
Runaway, runaway, runaway, runaway
You better run away, run away, run away, run away
She's a renegadeSee Carrie Underwood LiveGet tickets as low as $75You might also like2Embed",0
"Suppose I called you up tonight and told you that I love you
And suppose I said I wanna come back home
And suppose I cried and said I think I've finally learned my lesson
And I'm tired of spendin' all my time alone

If I told you that I realized you're all I ever wanted
And it's killin' me to be so far away
Would you tell me that you love me too? And would we cry together?
Or would you simply laugh at me and say
I told you so, oh, I told you so
I told you some day you'd come crawlin' back and askin' me to take you in
I told you so, but you had to go
Now I've found somebody new and you will never break my heart in two again

If I got down on my knees and told you I was yours forever
Would you get down on yours too and take my hand?
Would we get that old time feelin'? Would we laugh and talk for hours?
The way we did when our love first began

Would you tell me that you've missed me too and that you've been so lonely?
And you've waited for the day that I returned
And we'd live and love forever, and that I'm your one and only
Or would you say the tables finally turned?

Would you say I told you so? Oh, I told you so
I told you some day you'd come crawlin' back and askin' me to take you in
I told you so, but you had to go
Now I found somebody new and you will never break my heart in two again

Now I found somebody new and you will never break my heart in two againSee Carrie Underwood LiveGet tickets as low as $75You might also like3Embed",0
"Said the night wind to the little lamb
Do you see what I see?
Way up in the sky, little lamb
Do you see what I see?
A star, a star
Dancing in the night
With a tail as big as a kite
With a tail as big as a kite

Said the little lamb to the shepherd boy
Do you hear what I hear?
(Do you hear what I hear?)
Ringing through the sky, shepherd boy
Do you hear what I hear?
(Do hear what I hear?)
A song, a song
High above the trees
With a voice as big as the sea
With a voice as big as the sea
Said the shepherd boy to the mighty king
Do you know what I know?
(Do you know what I know?)

In your palace, warm mighty king
Do you know what I know?
(Do you know what I know?)
A child, a child
Shivers in the cold
Let us bring him silver and gold
Let us bring him silver and gold

Said the king to the people everywhere
Listen to what I say
( Listen to what I say)
Pray for peace, people everywhere
Listen to what I say
(Listen to what I say)
The child, the child
Sleeping in the night
He will bring us goodness and light
He will bring us goodness and light
See Carrie Underwood LiveGet tickets as low as $75You might also like
He will bring us goodness and light1Embed",0
"Yeah, I bet that shotgun headrest still smells like my shampoo
That messed up tape deck's still stuck playin' that mix I made for you
Yeah, that's my strawberry wine stain
My nail polish on the tailgate
So much of me left, I bet, you must get dja vu

When you're runnin' around in that stick shift Chevy, I bet it drives you crazy
Thinkin' about us on every other back road, baby
You got someone new on your bench seat, tryin' to forget me lately
But my memory's stuck, so good luck
Tryna get me out of that truck
So go on, touch that paint up where I scratched the driver's side
That won't take back all our weekend for no reason rides
Yeah, I bet the left side of the flatbed
Will always be mine in your head
Even though it's not me counting stars with you tonight

When you're runnin' around in that stick shift Chevy, I bet it drives you crazy
Thinkin' about us on every other back road, baby
You got someone new on your bench seat, tryin' to forget me lately
But my memory's stuck, so good luck
Tryna get me out of that truck, yeah

Ooh, you can shine it up, you can clean it out
Spin those tires all over town
When the music's up and the window's down
I'm the one you're thinking 'bout
My Silverado silhouette
Still shotgun riding in your head

So when you're runnin' around in that stick shift Chevy, I bet it drives you crazy
Thinkin' about us on every other back road, baby
You got someone new on your bench seat, trying to forget me lately
But my memory's stuck, so good luck
Tryna get me out of that truck
Mm-hmm
See Carrie Underwood LiveGet tickets as low as $75You might also like
My Silverado silhouette
Still shotgun riding in your headEmbed",0
"Yeah, yeah

What you got if you ain't got love?
The kind that you just wanna give away
It's okay to open up
Go ahead and let the light shine through
I know it's hard on a rainy day
You wanna shut the world out and just be left alone
But don't run out on your faith
'Cause sometimes that mountain you've been climbin' is just a grain of sand
And what you've been out there searchin' for forever is in your hands
And when you figure out love is all that matters after all
It sure makes everything else
Seem so small

It's so easy to get lost inside
A problem that seems so big at the time
It's like a river that's so wide
It swallows you whole
While you're sittin' 'round thinkin' 'bout what you can't change
And worrying about all the wrong things
Time's flyin' by, movin' so fast
You better make it count 'cause you can't get it back

Sometimes that mountain you've been climbin' is just a grain of sand
And what you've been out there searchin' for forever is in your hands
Oh, and when you figure out love is all that matters after all
It sure makes everything else
Seem so small
Yeah, yeah, yeah, yeah, yeah
Sometimes that mountain you've been climbin' is just a grain of sand
And what you've been out there searchin' for forever is in your hands
Oh, and when you figure out love is all that matters after all
It sure makes everything else
Oh, it sure makes everything else
Seem so small
See Carrie Underwood LiveGet tickets as low as $75You might also like
Yeah, yeah2Embed",0
